"batter_name","url","home","y","n"
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_27/gid_2012_09_27_oakmlb_texmlb_1/inning/inning_all.xml",1,0,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_28/gid_2012_09_28_anamlb_texmlb_1/inning/inning_all.xml",1,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_30/gid_2012_09_30_anamlb_texmlb_1/inning/inning_all.xml",1,0,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_30/gid_2012_09_30_anamlb_texmlb_2/inning/inning_all.xml",1,0,5
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_10/day_01/gid_2012_10_01_texmlb_oakmlb_1/inning/inning_all.xml",0,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_10/day_02/gid_2012_10_02_texmlb_oakmlb_1/inning/inning_all.xml",0,0,4
"Josh Hamilton","http://gd2.mlb.com/components/game/mlb/year_2012/month_10/day_03/gid_2012_10_03_texmlb_oakmlb_1/inning/inning_all.xml",0,0,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_04/day_05/gid_2012_04_05_bosmlb_detmlb_1/inning/inning_all.xml",1,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_04/day_07/gid_2012_04_07_bosmlb_detmlb_1/inning/inning_all.xml",1,2,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_04/day_08/gid_2012_04_08_bosmlb_detmlb_1/inning/inning_all.xml",1,1,6
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_04/day_10/gid_2012_04_10_tbamlb_detmlb_1/inning/inning_all.xml",1,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_04/day_11/gid_2012_04_11_tbamlb_detmlb_1/inning/inning_all.xml",1,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_04/day_12/gid_2012_04_12_tbamlb_detmlb_1/inning/inning_all.xml",1,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_04/day_13/gid_2012_04_13_detmlb_chamlb_1/inning/inning_all.xml",0,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_04/day_14/gid_2012_04_14_detmlb_chamlb_1/inning/inning_all.xml",0,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_04/day_15/gid_2012_04_15_detmlb_chamlb_1/inning/inning_all.xml",0,0,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_04/day_16/gid_2012_04_16_detmlb_kcamlb_1/inning/inning_all.xml",0,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_04/day_17/gid_2012_04_17_detmlb_kcamlb_1/inning/inning_all.xml",0,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_04/day_18/gid_2012_04_18_detmlb_kcamlb_1/inning/inning_all.xml",0,0,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_04/day_19/gid_2012_04_19_texmlb_detmlb_1/inning/inning_all.xml",1,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_04/day_21/gid_2012_04_21_texmlb_detmlb_1/inning/inning_all.xml",1,1,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_04/day_21/gid_2012_04_21_texmlb_detmlb_2/inning/inning_all.xml",1,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_04/day_22/gid_2012_04_22_texmlb_detmlb_1/inning/inning_all.xml",1,0,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_04/day_24/gid_2012_04_24_seamlb_detmlb_1/inning/inning_all.xml",1,1,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_04/day_25/gid_2012_04_25_seamlb_detmlb_1/inning/inning_all.xml",1,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_04/day_26/gid_2012_04_26_seamlb_detmlb_1/inning/inning_all.xml",1,1,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_04/day_27/gid_2012_04_27_detmlb_nyamlb_1/inning/inning_all.xml",0,0,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_04/day_28/gid_2012_04_28_detmlb_nyamlb_1/inning/inning_all.xml",0,1,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_04/day_29/gid_2012_04_29_detmlb_nyamlb_1/inning/inning_all.xml",0,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_01/gid_2012_05_01_kcamlb_detmlb_1/inning/inning_all.xml",1,0,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_02/gid_2012_05_02_kcamlb_detmlb_1/inning/inning_all.xml",1,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_04/gid_2012_05_04_chamlb_detmlb_1/inning/inning_all.xml",1,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_05/gid_2012_05_05_chamlb_detmlb_1/inning/inning_all.xml",1,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_06/gid_2012_05_06_chamlb_detmlb_1/inning/inning_all.xml",1,0,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_07/gid_2012_05_07_detmlb_seamlb_1/inning/inning_all.xml",0,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_08/gid_2012_05_08_detmlb_seamlb_1/inning/inning_all.xml",0,0,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_09/gid_2012_05_09_detmlb_seamlb_1/inning/inning_all.xml",0,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_10/gid_2012_05_10_detmlb_oakmlb_1/inning/inning_all.xml",0,0,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_11/gid_2012_05_11_detmlb_oakmlb_1/inning/inning_all.xml",0,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_12/gid_2012_05_12_detmlb_oakmlb_1/inning/inning_all.xml",0,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_13/gid_2012_05_13_detmlb_oakmlb_1/inning/inning_all.xml",0,0,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_14/gid_2012_05_14_detmlb_chamlb_1/inning/inning_all.xml",0,0,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_15/gid_2012_05_15_detmlb_chamlb_1/inning/inning_all.xml",0,1,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_16/gid_2012_05_16_minmlb_detmlb_1/inning/inning_all.xml",1,0,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_17/gid_2012_05_17_minmlb_detmlb_1/inning/inning_all.xml",1,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_18/gid_2012_05_18_pitmlb_detmlb_1/inning/inning_all.xml",1,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_19/gid_2012_05_19_pitmlb_detmlb_1/inning/inning_all.xml",1,0,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_20/gid_2012_05_20_pitmlb_detmlb_1/inning/inning_all.xml",1,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_22/gid_2012_05_22_detmlb_clemlb_1/inning/inning_all.xml",0,0,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_23/gid_2012_05_23_detmlb_clemlb_1/inning/inning_all.xml",0,0,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_24/gid_2012_05_24_detmlb_clemlb_1/inning/inning_all.xml",0,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_25/gid_2012_05_25_detmlb_minmlb_1/inning/inning_all.xml",0,0,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_26/gid_2012_05_26_detmlb_minmlb_1/inning/inning_all.xml",0,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_27/gid_2012_05_27_detmlb_minmlb_1/inning/inning_all.xml",0,1,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_28/gid_2012_05_28_detmlb_bosmlb_1/inning/inning_all.xml",0,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_29/gid_2012_05_29_detmlb_bosmlb_1/inning/inning_all.xml",0,0,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_30/gid_2012_05_30_detmlb_bosmlb_1/inning/inning_all.xml",0,0,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_05/day_31/gid_2012_05_31_detmlb_bosmlb_1/inning/inning_all.xml",0,0,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_01/gid_2012_06_01_nyamlb_detmlb_1/inning/inning_all.xml",1,0,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_02/gid_2012_06_02_nyamlb_detmlb_1/inning/inning_all.xml",1,2,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_03/gid_2012_06_03_nyamlb_detmlb_1/inning/inning_all.xml",1,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_05/gid_2012_06_05_clemlb_detmlb_1/inning/inning_all.xml",1,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_06/gid_2012_06_06_clemlb_detmlb_1/inning/inning_all.xml",1,1,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_07/gid_2012_06_07_clemlb_detmlb_1/inning/inning_all.xml",1,1,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_08/gid_2012_06_08_detmlb_cinmlb_1/inning/inning_all.xml",0,0,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_09/gid_2012_06_09_detmlb_cinmlb_1/inning/inning_all.xml",0,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_10/gid_2012_06_10_detmlb_cinmlb_1/inning/inning_all.xml",0,0,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_12/gid_2012_06_12_detmlb_chnmlb_1/inning/inning_all.xml",0,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_13/gid_2012_06_13_detmlb_chnmlb_1/inning/inning_all.xml",0,0,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_14/gid_2012_06_14_detmlb_chnmlb_1/inning/inning_all.xml",0,0,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_15/gid_2012_06_15_colmlb_detmlb_1/inning/inning_all.xml",1,0,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_16/gid_2012_06_16_colmlb_detmlb_1/inning/inning_all.xml",1,1,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_17/gid_2012_06_17_colmlb_detmlb_1/inning/inning_all.xml",1,0,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_19/gid_2012_06_19_slnmlb_detmlb_1/inning/inning_all.xml",1,0,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_20/gid_2012_06_20_slnmlb_detmlb_1/inning/inning_all.xml",1,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_21/gid_2012_06_21_slnmlb_detmlb_1/inning/inning_all.xml",1,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_22/gid_2012_06_22_detmlb_pitmlb_1/inning/inning_all.xml",0,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_23/gid_2012_06_23_detmlb_pitmlb_1/inning/inning_all.xml",0,1,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_24/gid_2012_06_24_detmlb_pitmlb_1/inning/inning_all.xml",0,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_25/gid_2012_06_25_detmlb_texmlb_1/inning/inning_all.xml",0,0,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_26/gid_2012_06_26_detmlb_texmlb_1/inning/inning_all.xml",0,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_27/gid_2012_06_27_detmlb_texmlb_1/inning/inning_all.xml",0,0,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_28/gid_2012_06_28_detmlb_tbamlb_1/inning/inning_all.xml",0,1,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_29/gid_2012_06_29_detmlb_tbamlb_1/inning/inning_all.xml",0,0,3
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_06/day_30/gid_2012_06_30_detmlb_tbamlb_1/inning/inning_all.xml",0,0,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_07/day_01/gid_2012_07_01_detmlb_tbamlb_1/inning/inning_all.xml",0,0,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_07/day_02/gid_2012_07_02_minmlb_detmlb_1/inning/inning_all.xml",1,0,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_07/day_03/gid_2012_07_03_minmlb_detmlb_1/inning/inning_all.xml",1,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_07/day_04/gid_2012_07_04_minmlb_detmlb_1/inning/inning_all.xml",1,2,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_07/day_05/gid_2012_07_05_minmlb_detmlb_1/inning/inning_all.xml",1,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_07/day_06/gid_2012_07_06_kcamlb_detmlb_1/inning/inning_all.xml",1,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_07/day_07/gid_2012_07_07_kcamlb_detmlb_1/inning/inning_all.xml",1,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_07/day_08/gid_2012_07_08_kcamlb_detmlb_1/inning/inning_all.xml",1,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_07/day_13/gid_2012_07_13_detmlb_balmlb_1/inning/inning_all.xml",0,1,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_07/day_14/gid_2012_07_14_detmlb_balmlb_1/inning/inning_all.xml",0,0,6
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_07/day_15/gid_2012_07_15_detmlb_balmlb_1/inning/inning_all.xml",0,1,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_07/day_16/gid_2012_07_16_anamlb_detmlb_1/inning/inning_all.xml",1,0,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_07/day_17/gid_2012_07_17_anamlb_detmlb_1/inning/inning_all.xml",1,0,3
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_07/day_18/gid_2012_07_18_anamlb_detmlb_1/inning/inning_all.xml",1,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_07/day_19/gid_2012_07_19_anamlb_detmlb_1/inning/inning_all.xml",1,1,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_07/day_20/gid_2012_07_20_chamlb_detmlb_1/inning/inning_all.xml",1,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_07/day_21/gid_2012_07_21_chamlb_detmlb_1/inning/inning_all.xml",1,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_07/day_22/gid_2012_07_22_chamlb_detmlb_1/inning/inning_all.xml",1,2,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_07/day_24/gid_2012_07_24_detmlb_clemlb_1/inning/inning_all.xml",0,1,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_07/day_25/gid_2012_07_25_detmlb_clemlb_1/inning/inning_all.xml",0,0,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_07/day_26/gid_2012_07_26_detmlb_clemlb_1/inning/inning_all.xml",0,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_07/day_27/gid_2012_07_27_detmlb_tormlb_1/inning/inning_all.xml",0,1,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_07/day_28/gid_2012_07_28_detmlb_tormlb_1/inning/inning_all.xml",0,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_07/day_29/gid_2012_07_29_detmlb_tormlb_1/inning/inning_all.xml",0,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_07/day_30/gid_2012_07_30_detmlb_bosmlb_1/inning/inning_all.xml",0,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_07/day_31/gid_2012_07_31_detmlb_bosmlb_1/inning/inning_all.xml",0,0,3
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_01/gid_2012_08_01_detmlb_bosmlb_1/inning/inning_all.xml",0,1,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_03/gid_2012_08_03_clemlb_detmlb_1/inning/inning_all.xml",1,0,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_04/gid_2012_08_04_clemlb_detmlb_1/inning/inning_all.xml",1,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_05/gid_2012_08_05_clemlb_detmlb_1/inning/inning_all.xml",1,1,6
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_06/gid_2012_08_06_nyamlb_detmlb_1/inning/inning_all.xml",1,1,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_07/gid_2012_08_07_nyamlb_detmlb_1/inning/inning_all.xml",1,1,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_08/gid_2012_08_08_nyamlb_detmlb_1/inning/inning_all.xml",1,0,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_09/gid_2012_08_09_nyamlb_detmlb_1/inning/inning_all.xml",1,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_10/gid_2012_08_10_detmlb_texmlb_1/inning/inning_all.xml",0,0,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_11/gid_2012_08_11_detmlb_texmlb_1/inning/inning_all.xml",0,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_12/gid_2012_08_12_detmlb_texmlb_1/inning/inning_all.xml",0,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_13/gid_2012_08_13_detmlb_minmlb_1/inning/inning_all.xml",0,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_14/gid_2012_08_14_detmlb_minmlb_1/inning/inning_all.xml",0,0,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_15/gid_2012_08_15_detmlb_minmlb_1/inning/inning_all.xml",0,1,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_17/gid_2012_08_17_balmlb_detmlb_1/inning/inning_all.xml",1,1,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_18/gid_2012_08_18_balmlb_detmlb_1/inning/inning_all.xml",1,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_19/gid_2012_08_19_balmlb_detmlb_1/inning/inning_all.xml",1,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_21/gid_2012_08_21_tormlb_detmlb_1/inning/inning_all.xml",1,0,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_22/gid_2012_08_22_tormlb_detmlb_1/inning/inning_all.xml",1,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_23/gid_2012_08_23_tormlb_detmlb_1/inning/inning_all.xml",1,0,1
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_24/gid_2012_08_24_anamlb_detmlb_1/inning/inning_all.xml",1,1,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_25/gid_2012_08_25_anamlb_detmlb_1/inning/inning_all.xml",1,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_28/gid_2012_08_28_detmlb_kcamlb_1/inning/inning_all.xml",0,0,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_29/gid_2012_08_29_detmlb_kcamlb_1/inning/inning_all.xml",0,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_30/gid_2012_08_30_detmlb_kcamlb_1/inning/inning_all.xml",0,0,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_08/day_31/gid_2012_08_31_chamlb_detmlb_1/inning/inning_all.xml",1,1,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_01/gid_2012_09_01_chamlb_detmlb_1/inning/inning_all.xml",1,0,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_02/gid_2012_09_02_chamlb_detmlb_1/inning/inning_all.xml",1,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_03/gid_2012_09_03_clemlb_detmlb_1/inning/inning_all.xml",1,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_04/gid_2012_09_04_clemlb_detmlb_1/inning/inning_all.xml",1,1,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_05/gid_2012_09_05_clemlb_detmlb_1/inning/inning_all.xml",1,1,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_07/gid_2012_09_07_detmlb_anamlb_1/inning/inning_all.xml",0,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_08/gid_2012_09_08_detmlb_anamlb_1/inning/inning_all.xml",0,0,2
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_09/gid_2012_09_09_detmlb_anamlb_1/inning/inning_all.xml",0,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_10/gid_2012_09_10_detmlb_chamlb_1/inning/inning_all.xml",0,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_11/gid_2012_09_11_detmlb_chamlb_1/inning/inning_all.xml",0,1,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_12/gid_2012_09_12_detmlb_chamlb_1/inning/inning_all.xml",0,0,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_14/gid_2012_09_14_detmlb_clemlb_1/inning/inning_all.xml",0,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_15/gid_2012_09_15_detmlb_clemlb_1/inning/inning_all.xml",0,1,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_16/gid_2012_09_16_detmlb_clemlb_1/inning/inning_all.xml",0,1,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_17/gid_2012_09_17_detmlb_chamlb_1/inning/inning_all.xml",0,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_18/gid_2012_09_18_oakmlb_detmlb_1/inning/inning_all.xml",1,2,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_19/gid_2012_09_19_oakmlb_detmlb_1/inning/inning_all.xml",1,1,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_20/gid_2012_09_20_oakmlb_detmlb_1/inning/inning_all.xml",1,0,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_22/gid_2012_09_22_minmlb_detmlb_1/inning/inning_all.xml",1,1,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_23/gid_2012_09_23_minmlb_detmlb_1/inning/inning_all.xml",1,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_23/gid_2012_09_23_minmlb_detmlb_2/inning/inning_all.xml",1,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_24/gid_2012_09_24_kcamlb_detmlb_1/inning/inning_all.xml",1,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_25/gid_2012_09_25_kcamlb_detmlb_1/inning/inning_all.xml",1,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_26/gid_2012_09_26_kcamlb_detmlb_1/inning/inning_all.xml",1,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_27/gid_2012_09_27_kcamlb_detmlb_1/inning/inning_all.xml",1,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_28/gid_2012_09_28_detmlb_minmlb_1/inning/inning_all.xml",0,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_29/gid_2012_09_29_detmlb_minmlb_1/inning/inning_all.xml",0,1,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_09/day_30/gid_2012_09_30_detmlb_minmlb_1/inning/inning_all.xml",0,0,4
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_10/day_01/gid_2012_10_01_detmlb_kcamlb_1/inning/inning_all.xml",0,1,5
"Miguel Cabrera","http://gd2.mlb.com/components/game/mlb/year_2012/month_10/day_02/gid_2012_10_02_detmlb_kcamlb_1/inning/inning_all.xml",0,0,3
